businessName,businessStartDate,businessClass,latitude,longitude,recency
CREATIVE PROPERTY SERVICES,1/11/16,4 - Contractor,34.99159303,-85.28271256,0.914667685
CREATIVE PROPERTY SERVICES,2/1/13,4 - Contractor,34.99159303,-85.28271256,0.832620321
THOMAS COMPANIES,5/19/12,4 - Contractor,34.99159303,-85.28271256,0.812910619
KICK STAND BICYCLES,11/1/14,"3 - Service, Misc",34.9916024,-85.32976336,0.881359817
LEGACY CONTRACTING & DESIGN LLC,9/30/09,4 - Contractor,34.99161298,-85.14322981,0.739419404
FRUTERIA ALDIA,3/1/18,"1 - Gas, Grocery, Building Materials",34.99169256,-85.28648423,0.974255157
TIENDA ZERMAT,3/17/14,"1 - Gas, Grocery, Building Materials",34.99169256,-85.28648423,0.863865546
TIENDA Y LIBRERIA RAMOS,2/26/14,"1 - Gas, Grocery, Building Materials",34.99169256,-85.28648423,0.862414057
EXOTIC PLEASURE,6/6/13,"2 - Auto, Restaurant, Retail",34.991696,-85.2854562,0.842169595
TAX ADVANTAGE PERSONNEL INC,7/1/10,"3 - Service, Misc",34.99170154,-85.27587543,0.760351413
ROSSVILLE BOTTLE SHOP INC,9/10/14,"2 - Auto, Restaurant, Retail",34.99175236,-85.29080188,0.877387319
WHISKEY'S PARTY SHOP,2/22/99,"1 - Gas, Grocery, Building Materials",34.99175236,-85.29080188,0.443544691
S & S TOWING,9/15/16,"3 - Service, Misc",34.99176085,-85.28901785,0.933613445
COMPLETE CONCRETE WORKS LLC,3/8/10,4 - Contractor,34.99176085,-85.28901785,0.751566081
MLM PROPERTIES,1/1/18,5 - Short Term Rental,34.99177419,-85.33125799,0.969747899
TWO WORLD IMPORTS,3/9/10,"2 - Auto, Restaurant, Retail",34.99182653,-85.13905671,0.751642475
JOYNERS LAWNCARE,2/1/16,"3 - Service, Misc",34.99182803,-85.32753796,0.916271963
TEAM GREEN LOGISTICS LLC,1/23/17,"3 - Service, Misc",34.99184134,-85.13734082,0.943544691
C & L SWEETS,2/1/11,"2 - Auto, Restaurant, Retail",34.99186565,-85.32708095,0.776776165
MINA OGLESBY ENTERPRISES INC,5/3/98,"3 - Service, Misc",34.99187311,-85.13272315,0.421008403
TIDY UP CLEANING SOLUTIONS,1/1/18,"3 - Service, Misc",34.99196326,-85.14283812,0.969747899
CJ'S MOTOR COMPANY,1/8/13,"2 - Auto, Restaurant, Retail",34.99200587,-85.2992377,0.83078686
S & W EXCAVATING & GRADING INC,1/1/08,4 - Contractor,34.99200587,-85.2992377,0.690679908
OUTCAST HAULING,5/20/13,"3 - Service, Misc",34.99206392,-85.33123689,0.840870894
JAIME BILBREY PHOTOGRAPHY,3/1/11,"3 - Service, Misc",34.99206579,-85.32652231,0.778915202
PRECISION AUTO REPAIR,4/19/12,"3 - Service, Misc",34.9920934,-85.28877788,0.810618793
INTERSTATE TOWING & SERVICE,10/31/11,"3 - Service, Misc",34.9920934,-85.28877788,0.797555386
PAINTLESS DENT REPAIR,9/10/12,"3 - Service, Misc",34.99210074,-85.1533749,0.821619557
ACME UPHOLSTERY INC,10/18/97,"3 - Service, Misc",34.99213212,-85.28587129,0.405958747
KYLE MACKILLOP PHOTOGRAPHY,11/3/10,"3 - Service, Misc",34.99222279,-85.32855245,0.769900688
O REILLY AUTO PARTS #1043,1/17/03,"2 - Auto, Restaurant, Retail",34.99223114,-85.2897505,0.552406417
HOLLY KITTLE PHOTOGRAPHY,2/24/17,"3 - Service, Misc",34.99236555,-85.15724945,0.945989305
ARAIN AUTO REPAIR,1/2/17,"3 - Service, Misc",34.99236919,-85.28913917,0.941940413
RAY'S AUTO ELECTRIC,6/1/09,"3 - Service, Misc",34.99245044,-85.38769638,0.730175707
AMAZ(E),6/11/18,"3 - Service, Misc, Short Term Rental",34.99253199,-85.27553179,0.982047364
THETFORD AND SHAVIN ART INTERPRISES LLC,6/1/16,"3 - Service, Misc",34.99253199,-85.27553179,0.925515661
TENNESSEE-GEORGIA ENVIRONMENTAL MANGEMENT SERVICES LLC,7/27/18,4 - Contractor,34.99256449,-85.15714031,0.985561497
"24/7 CONSTRUCTION, LLC",4/13/18,4 - Contractor,34.99256449,-85.15714031,0.977540107
CHATT TRIVIA,1/1/16,"3 - Service, Misc",34.9925649,-85.1545299,0.913903743
BRANDON SHEPHERD PHOTOGRAPHY,5/1/13,"3 - Service, Misc",34.99257369,-85.32531165,0.839419404
LOOKOUT VALLEY TOOL & MACH INC,3/27/03,"1 - Gas, Grocery, Building Materials",34.99257574,-85.38472899,0.557677617
OUR AMPERSAND PHOTO LLC,6/1/17,"3 - Service, Misc, Short Term Rental",34.99259047,-85.32809658,0.953399542
JAIME SMIALEK,2/5/17,"3 - Service, Misc, Short Term Rental",34.99259047,-85.32809658,0.944537815
SKYPUNCH STUDIOS,9/6/13,"3 - Service, Misc",34.99259047,-85.32809658,0.849197861
KANDY FARM,1/29/12,"2 - Auto, Restaurant, Retail",34.99260395,-85.28877783,0.804430863
J & J AUTOMOTIVE,6/20/17,"3 - Service, Misc",34.99261843,-85.28558554,0.954851031
CHATT TAX SOLUTION,2/1/16,"3 - Service, Misc",34.99261843,-85.28558554,0.916271963
TALLER LATINO ROAD SERVICE,3/1/05,"3 - Service, Misc",34.99261843,-85.28558554,0.611535523
SAMOYOA SOLUTIONS INCORPORATED,11/7/17,4 - Contractor,34.99262506,-85.28757667,0.965546218
CHANGE OF STATE,6/11/11,4 - Contractor,34.99266344,-85.30638584,0.78670741
JACK HENRY REPAIRS,1/29/10,"3 - Service, Misc",34.99267849,-85.13355313,0.748663102
DIANE HOUSECLEANING,1/29/10,"3 - Service, Misc",34.99267849,-85.13355313,0.748663102
"CHATTANOOGA INTERNET SERVICES, INC",2/24/12,"3 - Service, Misc",34.99273484,-85.33072275,0.806417112
TELLICO RESOLUTION GROUP,6/28/10,"3 - Service, Misc",34.99275852,-85.14159387,0.760122231
MATHIS & ASSOCIATES INC,6/1/10,"3 - Service, Misc",34.99275852,-85.14159387,0.758059587
AUTOZONE #123,9/1/95,"2 - Auto, Restaurant, Retail",34.99280643,-85.29106346,0.346524064
COCO'S CREATIONS,1/1/17,"2 - Auto, Restaurant, Retail",34.99280998,-85.31904945,0.941864018
FORTE' INNOVATIONS,4/13/15,"3 - Service, Misc",34.99283276,-85.32908219,0.89381207
FOUR TWO THREE,5/5/14,"3 - Service, Misc",34.99286581,-85.32848054,0.867608862
BOBBY DUNN CONSTRUCTION,3/26/11,4 - Contractor,34.99287948,-85.278998,0.780825057
DIAMOND CLUB KUSTOMS,5/19/14,"3 - Service, Misc",34.9928914,-85.31924206,0.86867838
TACO EXPRESS,11/10/11,"2 - Auto, Restaurant, Retail",34.99289447,-85.28984102,0.798319328
EL TEXANO BAR,8/6/10,"2 - Auto, Restaurant, Retail",34.99289447,-85.28984102,0.763101604
G VENDING INC,2/9/08,"1 - Gas, Grocery, Building Materials",34.99289537,-85.13816614,0.693659282
CLARITY CONSULTING,3/20/14,"3 - Service, Misc",34.99291783,-85.3330051,0.864094729
ARNETT CONSTRUCTION LLC,1/7/09,4 - Contractor,34.99291783,-85.3330051,0.719098549
LEAD CHOICE MARKETING INC,2/1/18,"3 - Service, Misc, Short Term Rental",34.99297641,-85.32800611,0.972116119
R  & R REFURBISHING & PAINTING,1/1/15,4 - Contractor,34.99300115,-85.31974469,0.886019862
JZ RUIZ CONCRETE,12/9/14,4 - Contractor,34.99302396,-85.28323771,0.884262796
"LANE STEEL FABRICATORS, LLC",6/28/18,4 - Contractor,34.99307618,-85.28939918,0.983346066
SOUTHERN SPEAR IRONWORKS LLC,10/21/17,4 - Contractor,34.99307618,-85.28939918,0.964247517
CRETESTAR,10/20/15,"3 - Service, Misc",34.99307618,-85.28939918,0.908326967
BULLET  LINER OF CHATTANOOGA,4/1/14,"2 - Auto, Restaurant, Retail",34.99307618,-85.28939918,0.865011459
ROOFETIX OF CHATTANOOGA,8/12/13,4 - Contractor,34.99307618,-85.28939918,0.847288006
FOAMETIX OF CHATTANOOGA,12/22/10,4 - Contractor,34.99307618,-85.28939918,0.773644003
LANE EQUIPMENT SALES INC,7/19/96,"2 - Auto, Restaurant, Retail",34.99307618,-85.28939918,0.371122995
RETRO APPAEL & DESIGN,8/5/11,"2 - Auto, Restaurant, Retail",34.99312854,-85.14623472,0.790909091
SHROPSHIRE ELECTRIC,4/28/06,4 - Contractor,34.99313633,-85.27953636,0.643850267
ON THE LIST CATERING & VENDING,8/20/08,"2 - Auto, Restaurant, Retail",34.99316121,-85.33073379,0.708403361
MORTON CATERING,8/10/17,"2 - Auto, Restaurant, Retail",34.99317574,-85.1536703,0.958747135
CHALMERS & KUBECK SOUTH,10/1/09,"2 - Auto, Restaurant, Retail",34.99317759,-85.38731763,0.739495798
EUROPEAN WORKS LLC,1/1/14,4 - Contractor,34.99335369,-85.1337097,0.858135982
THE LEASH FAIRY,4/30/11,"3 - Service, Misc",34.99335953,-85.32832319,0.783498854
RED'S AUTO SALES,1/4/16,"2 - Auto, Restaurant, Retail",34.99337427,-85.29030418,0.914132926
MILLER AUTO SALES,10/20/11,"2 - Auto, Restaurant, Retail",34.99337427,-85.29030418,0.79671505
PHOTOGRAPHY BY VALERIE FLEMING,3/20/02,"3 - Service, Misc",34.99340491,-85.32604931,0.529258976
VICTOR'S SIDING & WINDOWS,3/26/15,4 - Contractor,34.99349607,-85.14947594,0.892436975
VICTOR HEADRICK CONSTRUCTION,1/20/11,4 - Contractor,34.99349607,-85.14947594,0.775859435
CHATTANOOGA URBAN GETAWAY,1/25/18,5 - Short Term Rental,34.99357886,-85.33148337,0.97158136
ALL AMERICAN TAXI LLC PAUL MILLS JR,7/13/09,"3 - Service, Misc",34.9935813,-85.29039227,0.733384263
KENCO LOGISTIC SERVICES LLC,10/1/12,"3 - Service, Misc",34.99362121,-85.29841638,0.823223835
DODDS AVE TIRE & WHEEL,1/1/96,"2 - Auto, Restaurant, Retail",34.99362425,-85.28552766,0.355844156
BEENE'S DESIGNS LLC,12/31/11,"1 - Gas, Grocery, Building Materials",34.99364237,-85.15493566,0.802215432
C & R DISTRIBUTORS,8/21/89,"2 - Auto, Restaurant, Retail",34.993669,-85.15160432,0.178304049
"C.M. CREATIVE CUISINE, LLC",6/16/15,"3 - Service, Misc",34.99370114,-85.33001497,0.898701299
APRILS TEMPTATIONS,7/1/11,"3 - Service, Misc",34.9937403,-85.28840347,0.788235294
PAINTER ETC.,3/1/17,4 - Contractor,34.9937429,-85.27924021,0.946371276
ASHCOURT PROPERTY PRESERVATION,4/27/10,"3 - Service, Misc",34.99376176,-85.15020792,0.755385791
JOHN MCKINNEY HANDYMAN SERVICES,2/12/01,"3 - Service, Misc",34.99383864,-85.15238674,0.498624905
PREMIUM AUTO COLORS,5/1/12,"3 - Service, Misc",34.99385896,-85.138331,0.811535523
NEST TRAVEL SERVICES,5/2/05,"3 - Service, Misc",34.99389745,-85.14002214,0.616271963
ALTURNATIVE SOURCE POWERED BY XTREMEM KLEEN,2/1/17,"3 - Service, Misc",34.99390547,-85.28555643,0.944232238
WAGNER HEAT & AIR,4/17/97,4 - Contractor,34.99390547,-85.28555643,0.391902215
PIZZA HUT #12599,12/24/98,"2 - Auto, Restaurant, Retail",34.99392144,-85.29028767,0.438961039
T & D LLC,11/1/11,"3 - Service, Misc",34.99392943,-85.1411831,0.79763178
BLINGS N THINGS,11/1/11,"3 - Service, Misc",34.99392943,-85.1411831,0.79763178
CAKES BY TRACY & MORE,2/29/16,"2 - Auto, Restaurant, Retail",34.99398055,-85.15759313,0.918411001
SOUTHERN DRAWL AUTO SALES,10/1/17,"2 - Auto, Restaurant, Retail",34.99398188,-85.28973967,0.962719633
GREATHOUSE,10/26/12,"3 - Service, Misc",34.99398547,-85.31939974,0.82513369
TRI-STATE ELECTRICAL,1/1/17,4 - Contractor,34.99398875,-85.30715973,0.941864018
PRO TOUCH PAINT,11/18/08,4 - Contractor,34.99401054,-85.13709184,0.715278839
ALL SEASONS CATERING,2/28/13,"2 - Auto, Restaurant, Retail",34.99402354,-85.14375537,0.834682964
DOLLAR GENERAL STORE # 12663,10/24/10,"2 - Auto, Restaurant, Retail",34.99404946,-85.29163049,0.769136746
SHINETEX,4/23/09,"3 - Service, Misc",34.9941674,-85.13909387,0.727196333
LAKITA F PIERCE,5/15/15,"2 - Auto, Restaurant, Retail",34.994197,-85.28070494,0.896256684
SOAR ENTERPRISE,5/1/17,"3 - Service, Misc",34.99420081,-85.30628399,0.951031322
"UNIQUE TRUCKING/CONSTRUCTION CO, INC",1/28/17,4 - Contractor,34.99420081,-85.30628399,0.943926662
WIZARD ELECTRIC,8/31/15,4 - Contractor,34.99423666,-85.33038366,0.904507257
WIZARD ELECTRIC,5/8/14,4 - Contractor,34.99423666,-85.33038366,0.867838044
"T&L ENTERPRISE, LLC",7/24/15,"3 - Service, Misc",34.99429687,-85.2859411,0.901604278
WILLIAMS MOTOR COMPANY,1/1/92,"2 - Auto, Restaurant, Retail",34.99430709,-85.29028939,0.244232238
BRADSHAW COMPUTER SERVICES,3/30/13,"3 - Service, Misc",34.99432543,-85.32821375,0.83697479
DENOVO CONSTRUCTORS,6/1/12,4 - Contractor,34.99438007,-85.31420117,0.813903743
GOGGIN WAREHOUSING,7/12/15,4 - Contractor,34.99440826,-85.39337159,0.900687548
THIRD SATURDAY LLC,8/1/15,"3 - Service, Misc",34.99441142,-85.28736554,0.902215432
"SUPPLYHOG, INC",1/1/15,"3 - Service, Misc",34.99441142,-85.28736554,0.886019862
PACE RUNNERS INC,3/13/14,"3 - Service, Misc",34.99441142,-85.28736554,0.863559969
SUPPLYHOG INC,11/1/11,"3 - Service, Misc",34.99441142,-85.28736554,0.79763178
WAMP STRATEGY LLC,1/1/11,"3 - Service, Misc",34.99441142,-85.28736554,0.774407945
LAMP POST GROUP LLC,12/10/10,"3 - Service, Misc",34.99441142,-85.28736554,0.772727273
RETAIL SYSTEM SOLUTIONS INC,2/10/10,"3 - Service, Misc",34.99441142,-85.28736554,0.749579832
WELBORN & LARGE WAST MGMT IN,5/7/07,"3 - Service, Misc",34.99441142,-85.28736554,0.672421696
"WOLFORD BOUTIQUES, LLC",2/22/10,"2 - Auto, Restaurant, Retail",34.99447266,-85.38352503,0.750496562
INDUSTRIAL POWER AND CIRCUITRY LLC,2/9/11,"1 - Gas, Grocery, Building Materials",34.99448217,-85.27433967,0.777387319
TRI-STATE ELECTRICAL CONTRACTORS LLC,8/15/14,4 - Contractor,34.99456229,-85.30728028,0.87540107
OVERHEAD DOOR CO OF CHATTANOOGA,9/20/04,4 - Contractor,34.99456229,-85.30728028,0.599159664
PARAGON PRINTING,12/1/03,"3 - Service, Misc",34.99456229,-85.30728028,0.576699771
UNDERGROUND AUTOMOBILE REPAIR,3/31/11,"3 - Service, Misc",34.99459206,-85.27977901,0.781207028
MDS CARDS INC,7/1/05,"3 - Service, Misc",34.99459824,-85.29293832,0.620855615
GUILD TRAIL BUNGALOW,12/1/17,5 - Short Term Rental,34.99460548,-85.33244282,0.967379679
ROSSVILLE BILLARDS,2/18/16,"2 - Auto, Restaurant, Retail",34.99462542,-85.29124265,0.917570665
E.J.'S BILLIARDS,2/5/87,"2 - Auto, Restaurant, Retail",34.99462542,-85.29124265,0.107410237
BIG POPPA QUICK MART,9/1/17,"1 - Gas, Grocery, Building Materials",34.99475542,-85.28494975,0.960427807
SCENIC CITY PAINTING,1/1/16,4 - Contractor,34.99477414,-85.14361773,0.913903743
SEXTON LANDSCAPING,1/1/07,"3 - Service, Misc",34.99478135,-85.3266179,0.662796028
GWO TRANSPORT LLC,8/1/17,"3 - Service, Misc",34.99481078,-85.2923597,0.958059587
GOINS WASTE OIL CO,4/27/84,"2 - Auto, Restaurant, Retail",34.99481078,-85.2923597,0.029946524
BLACKFOOT CABINET INSTALLATION,3/7/12,4 - Contractor,34.9948512,-85.3301168,0.807333843
JJ SPIRITS,10/31/14,"2 - Auto, Restaurant, Retail",34.99486731,-85.29040309,0.881283422
JJ'S LIQUOR,9/30/08,"2 - Auto, Restaurant, Retail",34.99486731,-85.29040309,0.711535523
MORALES GROUP SERVICES INC,12/12/13,"3 - Service, Misc",34.99488422,-85.29139923,0.856608098
BIG POPPA'S QUICKSTOP,3/20/03,"1 - Gas, Grocery, Building Materials",34.99489577,-85.28497483,0.557142857
OUTDOOR SOLUTIONS OF N. GA.,5/4/16,"3 - Service, Misc",34.99489842,-85.15228995,0.923376623
IMAGINE RENTVATIONS & RESTORATIONS,7/2/09,4 - Contractor,34.99492017,-85.33063938,0.732543927
STEPHANIE PONS INTERIOR DESIGN,8/1/13,"3 - Service, Misc",34.99496224,-85.32767438,0.84644767
AJ REMODELING,10/1/12,4 - Contractor,34.9949891,-85.32949668,0.823223835
SERGIO'S AUTO REPAIR,3/29/05,"3 - Service, Misc",34.99499851,-85.30497204,0.613674561
"AVTO BOX, LLC",10/1/18,"3 - Service, Misc, Short Term Rental",34.9950606,-85.14631217,0.990603514
HENDON ENVIROMENTAL,1/1/10,4 - Contractor,34.99506869,-85.14905685,0.746524064
CALLOWAY'S CLEANING SERVICE,3/1/97,"3 - Service, Misc",34.9950804,-85.33091126,0.388311688
EMILY SMITH DESIGN,9/16/14,"3 - Service, Misc",34.99510489,-85.13771225,0.877845684
CNS CONSTRUCTION,3/5/18,4 - Contractor,34.99512686,-85.2841109,0.974560733
RIVERSIDE LANDSCAPES,3/1/12,"3 - Service, Misc",34.99515793,-85.13332289,0.806875477
SOUTHERN GOURMET CATERING LLC,8/15/10,"2 - Auto, Restaurant, Retail",34.99518236,-85.14981142,0.763789152
LOWERY'S GUITAR REPAIR,1/2/06,"3 - Service, Misc",34.99520235,-85.1581358,0.634988541
PLANT PARTS & EQUIPMENT,1/21/05,"2 - Auto, Restaurant, Retail",34.99520235,-85.1581358,0.60855615
KRISTEN BRAGDON DESIN,6/1/04,"3 - Service, Misc",34.99520783,-85.32823766,0.590679908
ACE DENTURES & REPAIRS,6/1/10,"3 - Service, Misc",34.99521594,-85.14383525,0.758059587
VELASQUEZ ROOFING,11/30/12,4 - Contractor,34.99526955,-85.28096637,0.827807487
EXPORT 360,2/1/11,"3 - Service, Misc",34.99527324,-85.32996261,0.776776165
HOLSTON GROUP INC,4/1/89,"3 - Service, Misc",34.99528237,-85.38622491,0.167456073
CHATTANOOGA PINBALL,10/1/10,"3 - Service, Misc",34.99531323,-85.29095685,0.767379679
B & D AUTO REPAIR & PARTS,3/6/13,"3 - Service, Misc",34.99533364,-85.30490426,0.835141329
UNDERCOVER HOSTESS,7/1/13,"3 - Service, Misc",34.99536234,-85.14302184,0.84407945
CENTRAL PARK,5/1/11,"2 - Auto, Restaurant, Retail",34.99539794,-85.29066773,0.783575248
Z & E AIRBNB,6/21/18,"3 - Service, Misc, Short Term Rental",34.99542082,-85.32770015,0.982811306
LUCKYS II TOWING AND RECOVERY,7/1/12,"3 - Service, Misc",34.99545115,-85.28374722,0.816195569
ACE AUTO RECOVERY #I,12/28/98,"3 - Service, Misc",34.99545115,-85.28374722,0.439266616
S & J CLEANUP AND RESTORATION,1/1/17,"3 - Service, Misc",34.99545397,-85.28561682,0.941864018
ALL GREEN CLEANING SERVICES LLC,10/27/10,"3 - Service, Misc",34.99545825,-85.14875317,0.769365928
TACO BELL #029042,12/19/12,"2 - Auto, Restaurant, Retail",34.99547098,-85.29137164,0.829258976
TACO BELL #6579,10/1/99,"2 - Auto, Restaurant, Retail",34.99547098,-85.29137164,0.460427807
MG DEVELOPMENT LLC,6/7/18,4 - Contractor,34.99551086,-85.15622734,0.981741788
STYLISH STAGING,1/1/15,"3 - Service, Misc",34.99551086,-85.15622734,0.886019862
A-Z CLEANING ENTERPRISES LLC,4/3/14,"3 - Service, Misc",34.99552066,-85.28575878,0.865164248
SYSTEM 4,4/14/08,"3 - Service, Misc",34.99552066,-85.28575878,0.698624905
HOLLY R WATERS,3/25/13,"3 - Service, Misc",34.99556712,-85.13757944,0.836592819
FURNITURE & MOORE,3/13/15,"2 - Auto, Restaurant, Retail",34.99559153,-85.2850093,0.89144385
CHATTANOOGA SOUND,7/22/08,4 - Contractor,34.9956409,-85.15340959,0.70618793
HAROLD GRAHAM CONSULTING,2/23/17,"3 - Service, Misc",34.99573364,-85.1331224,0.945912911
MELLENCAMP CONSTRUCTION ASSOC,1/26/88,4 - Contractor,34.99574269,-85.14086876,0.134530176
"ADAPTIVE MOBILITY SERVICES, INC",1/9/15,"3 - Service, Misc",34.99580056,-85.13682835,0.886631016
EAGLE TESTING COMPANY,9/30/04,"3 - Service, Misc",34.99585465,-85.29547971,0.599923606
"PRIORITIES II, INC.",1/1/16,"2 - Auto, Restaurant, Retail",34.99586149,-85.27449084,0.913903743
JACKSON BACKHOE,8/1/05,"3 - Service, Misc",34.99590601,-85.32814025,0.623223835
GAS INC,9/15/93,"2 - Auto, Restaurant, Retail",34.99591661,-85.2948768,0.291825821
MINERAL MIND,7/21/17,"3 - Service, Misc",34.99593377,-85.27593655,0.957219251
H.J. BLAKEMORE & SON LLC,8/1/18,"3 - Service, Misc, Short Term Rental",34.99594283,-85.29208073,0.985943468
ADVANCE AUTO PARTS #3170,5/12/95,"2 - Auto, Restaurant, Retail",34.99595683,-85.29160855,0.337967914
YELLOW CONSTRUCTION,8/23/13,4 - Contractor,34.99595731,-85.28115351,0.848128342
LA POSH FASHIONS,1/1/11,"2 - Auto, Restaurant, Retail",34.99598837,-85.14165372,0.774407945
CABEX,1/1/03,4 - Contractor,34.99600915,-85.31130221,0.55118411
EVANS HOME IMPROVEMENT,7/1/15,4 - Contractor,34.9961155,-85.28961786,0.899847212
CINEMA ONE PRIVATE CLUB INC,9/1/16,"3 - Service, Misc",34.99612467,-85.29067791,0.932543927
CINEMA ONE CLUB,1/1/09,"3 - Service, Misc",34.99612467,-85.29067791,0.718640183
CREATIVE LEARNING ACADEMY,7/1/13,"3 - Service, Misc",34.99613773,-85.2882969,0.84407945
"FERRELLGAS, LP",5/1/07,"2 - Auto, Restaurant, Retail",34.99615342,-85.29403933,0.671963331
CNC DOOR COMPANY,1/1/18,4 - Contractor,34.99616071,-85.28537873,0.969747899
"G & W DOOR COMPANY, INC",1/1/18,4 - Contractor,34.99616071,-85.28537873,0.969747899
BLUE LIGHT STUDIO,7/26/11,"3 - Service, Misc",34.99617519,-85.3120614,0.790145149
"MAACO., LLC",1/1/09,"3 - Service, Misc",34.99624219,-85.284323,0.718640183
SHARP PROPERTIES LLC,1/19/18,5 - Short Term Rental,34.99625968,-85.27423219,0.971122995
THUNDER ROAD GRILL,7/7/12,"2 - Auto, Restaurant, Retail",34.99628259,-85.32665108,0.816653934
ORTIZ CONSTRUCTION,4/14/14,4 - Contractor,34.99630852,-85.28870939,0.866004584
MAINTENANCE MAGIC,5/15/15,"3 - Service, Misc",34.99633678,-85.27570207,0.896256684
PATCH LLC,7/21/10,"3 - Service, Misc",34.99639078,-85.32767803,0.761879297
PATCH,3/11/10,"3 - Service, Misc",34.99639078,-85.32767803,0.751795264
INDUSTRIAL MAINT SYSTEMS,12/1/85,"3 - Service, Misc",34.99641063,-85.32675051,0.074484339
LOCAL RESTAURANT MARKETING AND DEVELOPMENT,7/1/13,"3 - Service, Misc",34.99643114,-85.32959234,0.84407945
LKQ PICK YOUR PART SOUTHEAST LLC,3/1/17,"2 - Auto, Restaurant, Retail",34.99645068,-85.30965915,0.946371276
LKQ PICK YOUR PART - CHATTANOOGA,3/1/16,"2 - Auto, Restaurant, Retail",34.99645068,-85.30965915,0.918487395
PACENTI CYCLE DESIGN,4/1/11,"3 - Service, Misc",34.99645227,-85.38577934,0.781283422
TANDEM FLIGHT PHOTOGRAPHY,6/19/14,"3 - Service, Misc",34.99646567,-85.27671982,0.8710466
LIFT TRUCK SALES & SERVICE INC,2/25/05,"2 - Auto, Restaurant, Retail",34.99648515,-85.28738995,0.611229947
B & D AUTO SALVAGE,1/1/12,"2 - Auto, Restaurant, Retail",34.99649136,-85.30712711,0.802291826
CUSTOM PAINT SHACK,7/1/84,"3 - Service, Misc",34.99649464,-85.29201422,0.034912147
ONE STOP SHOE SHOP,2/24/06,"2 - Auto, Restaurant, Retail",34.99650279,-85.29162185,0.639037433
SOCIAL CIRCLES,1/1/10,"3 - Service, Misc",34.99650362,-85.13695542,0.746524064
TNT PORTABLES INC,1/1/08,"2 - Auto, Restaurant, Retail",34.99651194,-85.14195969,0.690679908
ACCU-MED SUPPLY INC,7/1/03,"2 - Auto, Restaurant, Retail",34.99651194,-85.14195969,0.565011459
CHAMPION TOWING,4/1/09,"3 - Service, Misc",34.99653025,-85.28835191,0.725515661
SOUTHEAST COMPANY INC,11/14/94,4 - Contractor,34.99661404,-85.28673833,0.324293354
JOHN BLAIR ENTERPRISES INC,5/29/09,"3 - Service, Misc",34.99665063,-85.14064951,0.729946524
SUPER CUILCO,7/31/13,"1 - Gas, Grocery, Building Materials",34.99669663,-85.28327749,0.846371276
CHURCH'S CHICKEN #2094,3/22/10,"2 - Auto, Restaurant, Retail",34.99673766,-85.29161045,0.7526356
SOME OF THIS SOME OF THAT,3/31/15,"2 - Auto, Restaurant, Retail",34.99680519,-85.28308815,0.892818946
RIVERCITY REMODELING,11/15/11,4 - Contractor,34.99680519,-85.28308815,0.798701299
CHAMPION IMAGING,2/7/11,"3 - Service, Misc",34.99681188,-85.1389831,0.77723453
IRISH YOUTH ASSOCIATION,6/25/10,"3 - Service, Misc",34.99681188,-85.1389831,0.759893048
